prime_key,dataset_id,as_of_date,company_name,followers_count,employees_on_platform,link,industry,date_added,date_update,description,website,entity_id,cusip,isin
1406756,2062004,2017-11-01,"Xively by LogMeIn",2993,28,https://www.linkedin.com/company/3133409,Internet,"2017-11-01 02:27:38+00","2017-11-01 02:27:38+00","Xively, the IoT division of LogMeIn, works with companies around the world to bring to market the most successful and innovative IoT products available today. Xively's Connected Product Management (CPM) platform helps companies connect products securely, manage connected products and the data they produce, and reimagine how they engage with their customers.",,,,
1406861,2198309,2017-11-01,"Hydro Gate",55,28,https://www.linkedin.com/company/1407563,"Civil Engineering","2017-11-01 09:28:58+00","2017-11-01 09:28:58+00",,,,,
1406883,2139498,2017-11-01,"Nynb Bank",1,1,https://www.linkedin.com/company/4362619,"Financial Services","2017-11-01 04:16:22+00","2017-11-01 04:16:22+00",,,,,
1406918,2267543,2017-11-01,"The News Journal Media Group",419,123,https://www.linkedin.com/company/1311526,"Media Production","2017-11-01 12:40:10+00","2017-11-01 12:40:10+00","Delaware’s Digital and Print Leader. We are The News Journal Media Group, the most powerful media and marketing solutions organization in Delaware. We’re committed to helping you build your business through our unmatched portfolio of optimized marketing solutions.",,,,
1406980,2127623,2017-11-01,"Sabine Royalty Trust (SBR)",7,0,https://www.linkedin.com/company/9016969,"Financial Services","2017-11-01 04:43:38+00","2017-11-01 04:43:38+00",,,,,
1407002,2139735,2017-11-01,"RFMD (now Qorvo, Inc.)",8852,1143,https://www.linkedin.com/company/165733,Semiconductors,"2017-11-01 03:34:19+00","2017-11-01 03:34:19+00","RFMD is now Qorvo.  Please follow us on the Qorvo company page for recent news and updates. https://www.linkedin.com/company/qorvo. 

Qorvo (Nasdaq:QRVO) is a leading provider of core technologies and RF solutions for mobile, infrastructure and aerospace/defense applications. Qorvo was formed following the merger of RFMD and TriQuint, and has more than 6,000 global employees dedicated to delivering solutions for everything that connects the world. Qorvo has the industry's broadest portfolio of products and core technologies; world-class ISO9001-, ISO 14001- and ISO/TS 16949-certified manufacturing facilities; and is a DoD-accredited ‘Trusted Source’ (Category 1A) for GaAs, GaN and BAW products and services. For the industry’s leading core RF solutions, visit www.qorvo.com.",,,,
1407041,2041306,2017-11-01,"Designer Shoe Inc",21,54,https://www.linkedin.com/company/9022034,Retail,"2017-11-01 01:30:22+00","2017-11-01 01:30:22+00",,,,,
1407077,2106648,2017-11-01,"K. Hovnanian® Homes",17959,2537,https://www.linkedin.com/company/8229,"Real Estate","2017-11-01 04:57:27+00","2017-11-01 04:57:27+00","For a complete listing of all our available career opportunities, please visit khov.com/careers.

Hovnanian Enterprises, Inc., founded in 1959 by Kevork S. Hovnanian, is headquartered in Red Bank, New Jersey. The Company is one of the nation’s largest homebuilders with operations in Arizona, California, Delaware, Florida, Georgia, Illinois, Maryland, New Jersey, Ohio, Pennsylvania, South Carolina, Texas, Virginia, Washington, D.C. and West Virginia. 

Hovnanian is highly diversified by product type, selling a wide array of attached and detached home styles to buyers ranging from first-time purchasers to luxury buyers. As the developer of K. Hovnanian’s® Four Seasons communities, the Company is also one of the nation’s largest builders of active lifestyle communities.  The Company’s homes are marketed and sold under the trade names K. Hovnanian® Homes, Brighton Homes® and Parkwood Builders.",,,,
1407155,2139754,2017-11-01,"Orchard Supply Hardware",6000,1347,https://www.linkedin.com/company/19768,Retail,"2017-11-01 03:34:29+00","2017-11-01 03:34:29+00","Our Mission

To be America’s neighborhood hardware and garden store focused on paint, repair, and the backyard.

Our Story

1931 was a year of hard times for farmers in San José, California. Two years of drought and crop failures plus the Great Depression brought plenty of economic woe. Thirty farmers, mostly prune growers, considered buying their farm supplies as a cooperative. Each farmer put up $30 and Orchard Supply was born.

Business grew and Orchard Supply moved to a larger location on 44 Vine Street. In addition to farm supplies, the new store location brought in hardware, gardening supplies, housewares and homewares. Again, business flourished and in 1946, a new store was built at 720 West San Carlos Street. The newest location featured a rail-served warehouse and 26,000 square feet of retail space. By this time the purchasing cooperative had almost 2,000 members and Orchard Supply was recognized as a leading hardware store in San José.

In 1962, Albert B. Smith became president of Orchard Supply Hardware. Under his direction Orchard Supply Hardware grew with branch stores being established throughout the county. In 1973, the Capitola store became the first out-of-county location. In the mid 1970's, a nineteen acre warehouse and office complex in San José was purchased from Sunsweet Growers to serve as a distribution center for all Orchard stores. Fondly called the "Prune Palace," it served Orchard Supply Hardware well up to 1992, when a new distribution center was opened in the central California community of Tracy.

The concepts that made Orchard Supply Hardware a successful hardware retailer continue. With over 45,000 items, modern, easy-to-shop stores and acclaimed customer service, Orchard Supply Hardware maintains the same simple retail philosophy developed long ago, "Take good care of our customers and they will take good care of you."",,,,
1407222,2127695,2017-11-01,"Monarch Bank & Mortgage",105,11,https://www.linkedin.com/company/5012733,Banking,"2017-11-01 04:44:15+00","2017-11-01 04:44:15+00","At Monarch, our mission is to build lasting relationships through exceptional service.

We are a strong $1 billion community bank focused on relationship banking, mortgage lending, and private wealth management. Despite the most challenging years in banking history, Monarch Financial Holdings, Inc., the bank holding company for Monarch Bank, has posted above average and high performance returns since 2009. In 2013, we were ranked as one of the top 100 banks in the country by SNL Financial. Of the top 100 banks, 33 are publicly traded and we ranked #23 of that group. 2013 was our best year for total shareholder return and second best year for financial performance.",,,,
1407301,2127964,2017-11-01,"Polaris Motorsports",21,0,https://www.linkedin.com/company/5529414,Automotive,"2017-11-01 04:46:26+00","2017-11-01 04:46:26+00",,,,,
1407304,2257586,2017-11-01,"FCB Global",82804,2540,https://www.linkedin.com/company/157297,"Marketing and Advertising","2017-11-01 09:58:46+00","2017-11-01 09:58:46+00","FCB (Foote, Cone & Belding) is a global, fully integrated marketing communications company with a heritage of creativity and success dating from 1873. Based on a deeply developed understanding of diversified local markets and global cultures, FCB focuses on significantly changing consumer behavior to the benefit of its clients, its people and society. With more than 8,000 people in 120 offices in 80 countries, the company is part of the Interpublic Group of Companies (NYSE: IPG). Learn more at www.FCB.com and follow us on Twitter and Instagram (@FCBglobal) and Facebook (FCB Global).",,,,
1407447,2069341,2017-11-01,"Advance Biofactures Corporation",8,2,https://www.linkedin.com/company/9041037,Pharmaceuticals,"2017-11-01 00:49:25+00","2017-11-01 00:49:25+00","BioSpecifics Technologies Corp. - Originators in the development of injectable collagenase.",,,,
1407448,2014971,2017-11-01,"First Defiance Financial Corp (FDEF)",12,3,https://www.linkedin.com/company/5934524,"Financial Services","2017-11-01 02:57:34+00","2017-11-01 02:57:34+00",,,,,
1407463,2087192,2017-11-01,"Senior Housing Properties Trust (SNF)",44,0,https://www.linkedin.com/company/8221884,"Investment Banking","2017-11-01 00:16:42+00","2017-11-01 00:16:42+00",,,,,
1407467,2134058,2017-11-01,"Live Nation",35765,2573,https://www.linkedin.com/company/2872748,Entertainment,"2017-11-01 03:15:43+00","2017-11-01 03:15:43+00","Live Nation Entertainment is the world’s leading live entertainment and eCommerce company, comprised of four market leaders: Ticketmaster.com, Live Nation Concerts, Artist Nation and Live Nation Network.  Ticketmaster.com is the global event ticketing leader and one of the world’s top five eCommerce sites, with over 27 million monthly unique visitors.  Live Nation Concerts produces over 22,000 shows annually for more than 2,300 artists globally.  Artist Nation is the world’s top artist management company, representing over 250 artists.  These businesses power Live Nation Network, the leading provider of entertainment marketing solutions, enabling over 800 advertisers to tap into the 200 million consumers Live Nation delivers annually through its live event and digital platforms. For additional information, visit www.livenation.com/investors.",,,,
