prime_key,dataset_id,time,username,checkins,has_added_app,were_here_count,likes,talking_about_count,facebook_id,date_added,date_updated,entity_id,cusip,isin
1016779,871213,"2016-09-15 04:00:00+00",Monolithicpower,41,f,41,148,1,113522128727054,,"2017-02-14 03:05:49.002961+00",,,
1016899,871223,"2016-09-15 04:00:00+00",itt.enidine.inc,0,f,0,293,7,211417763840,,"2017-02-14 06:00:36.231158+00",,,
1016985,871218,"2016-09-15 04:00:00+00",cableone,0,f,0,72087,2369,184519511584020,,"2017-02-14 04:27:03.26814+00",,,
1017142,871226,"2016-09-15 04:00:00+00",NewJerseyNaturalGas,313,f,0,2639,40,216609005609,,"2017-02-14 06:54:10.859088+00",,,
1017393,871221,"2016-09-15 04:00:00+00",KONIEurope,290,f,0,6641,110,256480217726640,,"2017-02-14 06:00:19.080112+00",,,
1017408,871208,"2016-09-15 04:00:00+00",harvesttohand,0,f,0,360,1,189714014411746,,"2017-02-14 01:55:44.826559+00",,,
1018088,871206,"2016-09-15 04:00:00+00",CollectorCarInsurance,0,f,0,723,171,385939621512045,,"2017-02-14 01:55:43.497625+00",,,
1018134,871216,"2016-09-15 04:00:00+00",BankUnited.Official,548,f,548,18744,135,223510034379521,,"2017-02-14 04:21:35.075129+00",,,
1018350,871207,"2016-09-15 04:00:00+00",AmericanNationalInsuranceCompany,660,f,0,2237,455,115073768563814,,"2017-02-14 01:55:44.163449+00",,,
1018431,871209,"2016-09-15 04:00:00+00",AmericanNationalCommercialInsurance,0,f,0,137,11,1585554181755264,,"2017-02-14 01:55:45.610739+00",,,
1018449,871228,"2016-09-15 04:00:00+00",TelephoneandDataSystems,3,f,0,304,14,83965104455,,"2017-02-14 07:45:25.067042+00",,,
1018487,871215,"2016-09-15 04:00:00+00",minnesotapower,110,f,110,4513,176,116270408400111,,"2017-02-14 04:06:59.491022+00",,,
1019072,871210,"2016-09-15 04:00:00+00",americannationalspringfieldmo,153,f,0,432,24,152584621449260,,"2017-02-14 01:55:46.238673+00",,,
1019182,871219,"2016-09-15 04:00:00+00",CienaCorp,371,f,371,6671,235,25219527852,,"2017-02-14 04:32:49.33906+00",,,
1019184,871220,"2016-09-15 04:00:00+00",EldoradoGoldCorp,22,f,0,976,129,579022898816906,,"2017-02-14 04:53:40.159144+00",,,
1019254,871212,"2016-09-15 04:00:00+00",AmericanNationalAgribusinessInsurance,0,f,0,139,0,880616415388245,,"2017-02-14 01:55:47.469538+00",,,
1019463,871225,"2016-09-15 04:00:00+00",njrhomeservices,6,f,6,8809,258,157523540945629,,"2017-02-14 06:54:07.963013+00",,,
1019531,871217,"2016-09-15 04:00:00+00",bankofhawaii,1714,f,1795,25832,101,255975534460363,,"2017-02-14 04:22:15.315051+00",,,
1019579,871214,"2016-09-15 04:00:00+00",alleteinc,7,f,0,267,4,106234586096493,,"2017-02-14 04:06:57.735008+00",,,
1019673,871227,"2016-09-15 04:00:00+00",BendBroadband,290,f,290,2772,129,122057254518453,,"2017-02-14 07:45:23.375113+00",,,
1019946,871519,"2016-09-16 04:00:00+00",WorthingtonIndustries,619,f,0,1112,185,1578972389045448,,"2017-02-14 08:12:53.399032+00",,,
1020499,871509,"2016-09-16 04:00:00+00",convergysUS,0,f,0,1956204,187,117825184898766,,"2017-02-14 04:43:25.971056+00",,,
1020780,871504,"2016-09-16 04:00:00+00",silgancontainersllc,4,f,4,174,7,1407261456262794,,"2017-02-14 03:34:16.556852+00",,,
1020933,871513,"2016-09-16 04:00:00+00",oceaneering,0,f,0,18682,64,148536735933,,"2017-02-14 07:01:53.923036+00",,,
1021019,871512,"2016-09-16 04:00:00+00",MGICMI,106,f,0,2494,76,1448377742063782,,"2017-02-14 06:31:50.315028+00",,,
1021197,871211,"2016-09-16 04:00:00+00",CareerswithAN,21,f,0,533,51,189244771102851,,"2017-02-14 01:55:46.865235+00",,,
1021307,871515,"2016-09-16 04:00:00+00",PNMelectric,556,f,0,8062,785,161759071017,,"2017-02-14 07:13:03.4599+00",,,
1021317,871503,"2016-09-16 04:00:00+00",TheMedicinesCompany,156,f,156,282,1,147257348702663,,"2017-02-14 03:02:19.207047+00",,,
1021435,871511,"2016-09-16 04:00:00+00",lxp1993,0,f,0,43,0,1561824767480170,,"2017-02-14 06:21:33.380574+00",,,
1021536,871510,"2016-09-16 04:00:00+00",LPBuildingProducts,5,f,5,6212,124,128163947282497,,"2017-02-14 06:18:56.20314+00",,,
1021690,871502,"2016-09-16 04:00:00+00",LandstarSafety,25,f,0,1434,151,273296542685918,,"2017-02-14 02:57:07.959069+00",,,
1022170,871514,"2016-09-16 04:00:00+00",texasnewmexicopower,13,f,0,3922,15,282190121792232,,"2017-02-14 07:13:01.467054+00",,,
1022413,871517,"2016-09-16 04:00:00+00",SuperiorEnergy,126,f,126,2791,5,248204531856349,,"2017-02-14 07:40:05.319148+00",,,
1022695,871501,"2016-09-16 04:00:00+00",Littelfuse,160,f,160,1462,36,360617015574,,"2017-02-14 02:53:28.669061+00",,,
1025210,871651,"2016-09-17 04:00:00+00",Starbucks,0,f,30750877,36443753,614616,22092443056,,"2017-02-14 03:29:09.51906+00",,,
1031268,871773,"2016-09-19 04:00:00+00",astrazenecacareers,387,f,387,21264,109,130409824783,,"2017-02-14 04:12:28.381894+00",,,
1031579,871774,"2016-09-19 04:00:00+00",hsbcuk,0,f,0,121605,2487,594815570615947,,"2017-02-14 05:49:38.375037+00",,,
1031971,871775,"2016-09-19 04:00:00+00",JacksonNational,0,f,0,11841,542,127144410654409,,"2017-02-14 07:18:14.651412+00",,,
1033018,871222,"2016-09-20 04:00:00+00",ITTTurnAct,0,f,0,102,5,247058453168,,"2017-02-14 06:00:33.963072+00",,,
1033989,871224,"2016-09-20 04:00:00+00",ITTCompact,0,f,0,58,3,225842001720,,"2017-02-14 06:00:39.003945+00",,,
1035944,52828,"2016-09-21 04:00:00+00",UnivestBank,37,f,37,1873,7,268295209873317,,"2017-02-14 03:49:17.785854+00",,,
1036068,52859,"2016-09-21 04:00:00+00",ThisIsICF,697,f,697,6865,459,200126230245,,"2017-02-14 02:44:43.319062+00",,,
1036147,872517,"2016-09-21 04:00:00+00",ProvidentBank,191,f,191,9366,675,123948521018137,,"2017-02-14 07:09:07.530613+00",,,
1036628,52741,"2016-09-21 04:00:00+00",charlesandcolvard,0,f,0,70576,99,28831422670,,"2017-02-14 02:13:07.250664+00",,,
1040580,69321,"2016-09-22 04:00:00+00",KBS.agency,423,f,423,3336,9,122117997810037,,"2017-02-14 03:01:14.959424+00",,,
1047011,52858,"2016-09-24 04:00:00+00",FirstDefenseCalfHealth,0,f,0,3512,875,123926187656538,,"2017-02-14 02:44:35.667229+00",,,
1058534,63300,"2016-09-28 04:00:00+00",TheGarden,3283664,f,3283664,612316,33134,28859306498,,"2017-02-14 03:06:25.929985+00",,,
1058835,53344,"2016-09-28 04:00:00+00",CommerceCloud,106,f,106,3215,144,36757282291,,"2017-02-14 04:52:12.75103+00",,,
1060375,873564,"2016-09-29 04:00:00+00",Datamationcom,0,f,0,1636,86,43209128573,,"2017-02-14 03:24:47.230082+00",,,
1060720,873566,"2016-09-29 04:00:00+00",BectonDickinsonandCo,1711,f,1711,7461,417,106089403279,,"2017-02-14 04:16:07.339443+00",,,
1060799,873557,"2016-09-29 04:00:00+00",BaselineMagCom,0,f,0,491,4,330963246957266,,"2017-02-14 03:24:34.099044+00",,,
1061006,873556,"2016-09-29 04:00:00+00",SmallBusinessComputing,0,f,0,3229,6,34632088066,,"2017-02-14 03:24:32.2645+00",,,
1061979,873558,"2016-09-29 04:00:00+00",ITBusinessEdge,0,f,0,3113,13,145994585373,,"2017-02-14 03:24:35.919082+00",,,
1061984,873559,"2016-09-29 04:00:00+00",eWeekNews,0,f,0,5350,26,49650732622,,"2017-02-14 03:24:37.917203+00",,,
1062741,70041,"2016-09-29 04:00:00+00",DevilsLakeJournal,30,f,30,2791,283,191196920933772,,"2017-02-14 06:49:40.870146+00",,,
1063211,873562,"2016-09-29 04:00:00+00",EnterpriseAppsToday,0,f,0,540,1,262042107171465,,"2017-02-14 03:24:43.065929+00",,,
1068722,52847,"2016-10-01 04:00:00+00",HMHKids,9,f,0,3743,72,371585689521253,,"2017-02-14 02:40:48.578649+00",,,
1074940,52689,"2016-10-03 04:00:00+00",CarverBankNYC,66,f,0,1271,13,210211792441900,,"2017-02-14 02:02:20.134025+00",,,
1083059,53356,"2016-10-06 04:00:00+00",EPAM.Global,60,f,60,5417,324,138438772551,,"2017-02-14 04:55:36.385572+00",,,
1088068,877771,"2016-10-07 04:00:00+00",barrick.gold.corporation,0,f,0,159438,2491,66391559115,,"2017-02-14 04:01:36.041946+00",,,
1103204,871516,"2016-10-12 04:00:00+00",RegalBeloitCorp,0,f,0,373,8,119685541412261,,"2017-02-14 07:21:15.485815+00",,,
1106935,70169,"2016-10-14 04:00:00+00",ManhattanTVShow,0,f,0,43959,23,399414193534010,,"2017-02-14 07:53:36.580457+00",,,
1110251,878826,"2016-10-15 04:00:00+00",H2OHBrasil,0,f,0,916226,9453,192018247506378,,"2017-02-14 07:07:24.695338+00",,,
1110359,878821,"2016-10-15 04:00:00+00",SunbitesAustralia,0,f,0,71032,74,395884143763331,,"2017-02-14 07:07:12.271025+00",,,
1110673,878825,"2016-10-15 04:00:00+00",sobe,0,f,0,747512,89,38058951448,,"2017-02-14 07:07:22.35914+00",,,
1110778,878822,"2016-10-15 04:00:00+00",Cheetos,0,f,0,1552131,1145,74296272587,,"2017-02-14 07:07:14.479061+00",,,
1110855,878835,"2016-10-15 04:00:00+00",mountaindew,0,f,0,8509505,3572,21278871488,,"2017-02-14 07:07:42.243036+00",,,
1111057,878833,"2016-10-15 04:00:00+00",yedigun,0,f,0,128804,260,181762671843868,,"2017-02-14 07:07:38.199106+00",,,
1111141,878824,"2016-10-15 04:00:00+00",Kurkure,0,f,0,3247057,864,165647486802817,,"2017-02-14 07:07:19.787714+00",,,
1111531,878823,"2016-10-15 04:00:00+00",propelwater,5,f,0,544372,60,8938399356,,"2017-02-14 07:07:17.315077+00",,,
1111596,878839,"2016-10-15 04:00:00+00",PepsiUS,0,f,0,35890569,4597,56381779049,,"2017-02-14 07:07:58.583087+00",,,
1111765,878829,"2016-10-15 04:00:00+00",nakedjuice,0,f,0,934270,177,11936081183,,"2017-02-14 07:07:31.131114+00",,,
1111894,878831,"2016-10-15 04:00:00+00",RedRockDeli,0,f,0,82124,70,113231928769974,,"2017-02-14 07:07:34.914985+00",,,
1112309,878838,"2016-10-15 04:00:00+00",DoritosUSA,0,f,0,16212489,2181,24497276164,,"2017-02-14 07:07:56.851058+00",,,
1112380,878828,"2016-10-15 04:00:00+00",duyvis,0,f,0,18923,41,326445988515,,"2017-02-14 07:07:28.907027+00",,,
1112407,878837,"2016-10-15 04:00:00+00",Quaker,0,f,0,1414102,429,58028250774,,"2017-02-14 07:07:54.619888+00",,,
1112437,878834,"2016-10-15 04:00:00+00",stacyspitachips,0,f,0,351301,3802,73958198578,,"2017-02-14 07:07:40.125253+00",,,
1112560,878840,"2016-10-15 04:00:00+00",Sabra,0,f,0,568943,1033,117096464986282,,"2017-02-14 07:08:00.203054+00",,,
1112724,878827,"2016-10-15 04:00:00+00",Gatorade,3006,f,0,7299958,7414,63255458863,,"2017-02-14 07:07:26.956202+00",,,
1112874,878830,"2016-10-15 04:00:00+00",aquafina,0,f,0,67064,28,10436723215,,"2017-02-14 07:07:33.075387+00",,,
1112914,878820,"2016-10-15 04:00:00+00",SunbitesThailand,0,f,0,211384,681,181604555216144,,"2017-02-14 07:07:10.321581+00",,,
1112927,878836,"2016-10-15 04:00:00+00",Tropicana,0,f,0,1100006,2310,73580501234,,"2017-02-14 07:07:43.855478+00",,,
1113071,878832,"2016-10-15 04:00:00+00",FritoLay,0,f,0,2294937,675,167658763270506,,"2017-02-14 07:07:36.763018+00",,,
1116758,879059,"2016-10-17 04:00:00+00",BizQuest,0,f,0,1550,1,149677505073795,,"2017-02-14 02:11:34.83581+00",,,
1117481,879061,"2016-10-17 04:00:00+00",ApartmentFinder,156,f,0,106425,233,265350246883452,,"2017-02-14 02:11:48.794996+00",,,
1117940,879058,"2016-10-17 04:00:00+00",FindAFunPlace,0,f,0,68917,116,63585764699,,"2017-02-14 02:11:33.211035+00",,,
1119146,879060,"2016-10-17 04:00:00+00",bizbuysell,0,f,0,5285,168,29650392493,,"2017-02-14 02:11:46.909506+00",,,
1119335,879062,"2016-10-17 04:00:00+00",LoopNet,92,f,0,12328,23,55924982940,,"2017-02-14 02:11:50.423483+00",,,
1122087,879330,"2016-10-18 04:00:00+00",SuncorCareers,0,f,0,19717,258,300919816603358,,"2017-02-14 07:41:58.222598+00",,,
1122092,879329,"2016-10-18 04:00:00+00",suncorenergy,389,f,0,31755,3412,168173556540894,,"2017-02-14 07:41:48.651802+00",,,
1122099,879328,"2016-10-18 04:00:00+00",petrocanadafuelsathletes,0,f,0,58346,840,56809265646,,"2017-02-14 07:41:47.581152+00",,,
1122107,879327,"2016-10-18 04:00:00+00",Ultra94,0,f,0,25978,114,179875255378102,,"2017-02-14 07:41:46.468179+00",,,
1122114,879312,"2016-10-18 04:00:00+00",markit,246,f,246,2529,2,57390002211,,"2017-02-14 05:56:13.523033+00",,,
1122121,879309,"2016-10-18 04:00:00+00",Chesapeake,10294,f,10294,32243,24,201579567564,,"2017-02-14 04:32:23.651002+00",,,
1122129,879307,"2016-10-18 04:00:00+00",siliconlabs,0,f,0,27646,264,102975716447790,,"2017-02-14 03:34:15.513439+00",,,
1122135,879300,"2016-10-18 04:00:00+00",mobilemini,203,f,1278,3260,11,128961817175870,,"2017-02-14 03:03:30.794995+00",,,
1122144,879298,"2016-10-18 04:00:00+00",ItronInc,0,f,0,3718,492,165991809033,,"2017-02-14 02:49:09.471194+00",,,
1122149,879297,"2016-10-18 04:00:00+00",ChartInd,23,f,23,736,8,510248802364979,,"2017-02-14 02:39:20.116598+00",,,
1123026,70169,"2016-10-19 04:00:00+00",manhattantvseries,0,f,0,43956,214,399414193534010,,"2017-02-14 07:53:36.622902+00",,,
1126762,879588,"2016-10-20 04:00:00+00",RaymondJames,1952,f,1952,8534,247,160881842788,,"2017-02-14 07:23:11.907044+00",,,
1126878,879589,"2016-10-20 04:00:00+00",thermofisher,291,f,0,17537,1218,258357757657262,,"2017-02-14 07:49:13.47477+00",,,
1126930,879590,"2016-10-20 04:00:00+00",appliedbiosystems,0,f,0,116860,386,222921655116,,"2017-02-14 07:49:14.995059+00",,,
1126974,879591,"2016-10-20 04:00:00+00",invitrogen,0,f,0,158604,4032,121630630308,,"2017-02-14 07:49:16.10672+00",,,
1130731,886421,"2016-10-21 04:00:00+00",tylertech,589,f,589,3644,736,37049493978,,"2017-02-14 07:58:32.060649+00",,,
1130975,883910,"2016-10-21 04:00:00+00",SikorskyAircraft,0,f,0,31782,763,274850400769,,"2017-02-14 06:17:22.612823+00",,,
1134077,890539,"2016-10-22 04:00:00+00",autoanything,430,f,0,118040,619,142549317461,,"2017-02-14 04:12:30.81509+00",,,
1141525,871228,"2016-10-25 04:00:00+00",TDSCorp,3,f,0,324,9,83965104455,,"2017-02-14 07:45:25.535872+00",,,
1148019,67921,"2016-10-27 04:00:00+00",MoleDonaMaria,187,f,0,373484,39880,120931394613507,,"2017-02-14 05:47:39.630004+00",,,
1148633,890879,"2016-10-27 04:00:00+00",ForcepointLLC,0,f,0,43861,81,49774380515,,"2017-02-14 07:26:37.250607+00",,,
1148697,890878,"2016-10-27 04:00:00+00",KnowlesCorp,1,f,1,57,9,1103922999630667,,"2017-02-14 06:08:37.566803+00",,,
1148821,890876,"2016-10-27 04:00:00+00",EdgeVerve,0,f,0,2136,149,229159600610174,,"2017-02-14 05:57:37.443018+00",,,
1148908,890869,"2016-10-27 04:00:00+00",Synaptics,2,f,2,217,19,876336485819342,,"2017-02-14 03:40:18.191083+00",,,
1148978,890863,"2016-10-27 04:00:00+00",onsemiconductor,177,f,177,771,117,452950601490461,,"2017-02-14 03:15:14.187186+00",,,
1149052,890862,"2016-10-27 04:00:00+00",maxwelltech,51,f,51,1038,12,283996425065481,,"2017-02-14 03:07:58.222322+00",,,
1149108,890861,"2016-10-27 04:00:00+00",MellanoxTech,158,f,158,292447,1187,223164879116,,"2017-02-14 03:03:46.999891+00",,,
1149172,890857,"2016-10-27 04:00:00+00",Infinera,582,f,582,2087,3,179989332035826,,"2017-02-14 02:47:04.343365+00",,,
1149266,890855,"2016-10-27 04:00:00+00",CymerInc,1071,f,0,1134,41,207096749385893,,"2017-02-14 01:56:43.280698+00",,,
1149336,890854,"2016-10-27 04:00:00+00",asml,970,f,0,13518,709,86296241378,,"2017-02-14 01:56:42.813465+00",,,
1151264,891068,"2016-10-28 04:00:00+00",zendesk,84,f,0,56282,1102,61675732935,,"2017-02-14 08:20:00.344842+00",,,
1156478,65893,"2016-10-29 04:00:00+00",HDFootwear,0,f,0,121496,599,61557093777,,"2017-02-14 08:15:46.150142+00",,,
1160343,891237,"2016-10-30 04:00:00+00",BlackLineHQ,12,f,0,1586,785,216639908363012,,"2017-02-14 01:59:22.234589+00",,,
1160925,891251,"2016-10-31 04:00:00+00",jet,755,f,0,137773,7193,256154354583303,,"2017-02-14 08:12:35.924525+00",,,
1163749,52634,"2016-11-01 04:00:00+00",IntelFPGA,1286,f,1286,56362,145,131487897686,,"2017-02-14 02:47:18.477357+00",,,
1167133,891340,"2016-11-02 04:00:00+00",TeleTech,0,f,1763,169640,42,67602132070,,"2017-02-14 03:45:41.59645+00",,,
1169561,891343,"2016-11-02 04:00:00+00",pivotalsoftware,528,f,528,3808,107,161112704050757,,"2017-02-14 08:29:57.310991+00",,,
1170837,53299,"2016-11-03 04:00:00+00",CementosPacasmayoPeru,1027,f,1027,315760,8157,334312206608491,,"2017-02-14 04:38:05.294979+00",,,
1172504,891604,"2016-11-03 04:00:00+00",mysuddenlink,0,f,0,97410,353,9406414899,,"2017-02-14 09:08:36.163012+00",,,
1189064,892223,"2016-11-09 05:00:00+00",DestinyTheGame,0,f,0,2843264,16677,356414807787163,,"2017-02-14 01:57:45.174482+00",,,
1189275,892222,"2016-11-09 05:00:00+00",PlayOverwatch,0,f,0,2283666,144431,292929874198161,,"2017-02-14 01:57:44.768375+00",,,
1189476,892221,"2016-11-09 05:00:00+00",SkylandersGame,0,f,0,553584,2815,191825297509301,,"2017-02-14 01:57:44.154442+00",,,
1189713,892215,"2016-11-09 05:00:00+00",CDKGlobal,0,f,0,6736,310,248564073290,,"2017-02-14 02:03:08.284715+00",,,
1189857,892214,"2016-11-09 05:00:00+00",ABFtoday,768,f,0,36772,476,123504247723524,,"2017-02-14 01:56:27.649876+00",,,
1196489,89708,"2016-11-11 05:00:00+00",Atlassian,3825,f,3825,81067,2753,115407078489594,,"2017-02-14 03:41:05.775022+00",,,
1198126,53269,"2016-11-11 05:00:00+00",ConagraBrands,0,f,0,163079,395,126016648090,,"2017-02-14 04:27:22.561663+00",,,
1207984,892495,"2016-11-15 05:00:00+00",LennarMultifamilyLiving,64,f,64,595,44,607561312597069,,"2017-02-14 06:15:33.487037+00",,,
1208153,70145,"2016-11-15 05:00:00+00",fox40,641,f,0,263105,110448,49075262038,,"2017-02-14 07:51:35.696753+00",,,
1208335,892496,"2016-11-15 05:00:00+00",NorthAmericanTitle,121,f,0,1271,31,132546627447,,"2017-02-14 06:15:35.435009+00",,,
1208469,892497,"2016-11-15 05:00:00+00",UAMC.LLC,15,f,370,92112,3867,559283654145370,,"2017-02-14 06:15:37.108805+00",,,
1209127,892499,"2016-11-15 05:00:00+00",eaglehomemortgage,134,f,1655,105157,6722,220144014856,,"2017-02-14 06:15:53.367152+00",,,
1209493,892500,"2016-11-15 05:00:00+00",TheSFShipyard,606,f,606,3056,346,152064108838,,"2017-02-14 06:15:55.155033+00",,,
1209609,892501,"2016-11-15 05:00:00+00",VALENCIAcalifornia,739,f,0,31425,1630,273591277722,,"2017-02-14 06:15:56.983632+00",,,
1209981,53135,"2016-11-15 05:00:00+00",TuesdayMorning,0,f,23770,197671,4924,319211351321,,"2017-02-14 03:45:59.45993+00",,,
1209991,892502,"2016-11-15 05:00:00+00",GreatParkNeighborhoods,1169,f,1169,8521,65,372005462879472,,"2017-02-14 06:15:58.875144+00",,,
1214641,892778,"2016-11-17 05:00:00+00",mwcleaners,0,f,0,13174,14,142806025748877,,"2017-02-14 06:34:14.791138+00",,,
1215748,892779,"2016-11-17 05:00:00+00",MooresClothing,0,f,3644,34089,2389,343986468976549,,"2017-02-14 06:34:38.002468+00",,,
1217521,893060,"2016-11-18 05:00:00+00",dentonrc,295,f,0,33671,4806,109340719365,,"2017-02-14 04:06:10.442949+00",,,
1218750,893059,"2016-11-18 05:00:00+00",dmnguidelive,6,f,6,47407,5482,54216133638,,"2017-02-14 04:06:09.147894+00",,,
1218881,893044,"2016-11-18 05:00:00+00",abaxis,0,f,0,237,1,119642318082498,,"2017-02-14 01:53:30.590271+00",,,
1219091,893045,"2016-11-18 05:00:00+00",aethlonmedical,1,f,1,3195,83,254785434562001,,"2017-02-14 01:54:14.238611+00",,,
1219101,893062,"2016-11-18 05:00:00+00",AELPJuneau,42,f,42,2908,8,559739464039952,,"2017-02-14 04:11:12.271558+00",,,
1219152,893058,"2016-11-18 05:00:00+00",DMNmediasolutions,29,f,29,426,30,177146755779972,,"2017-02-14 04:06:07.759051+00",,,
1219230,893046,"2016-11-18 05:00:00+00",AkersBio,13,f,13,125,1,135072173208157,,"2017-02-14 01:54:30.803033+00",,,
1219349,893047,"2016-11-18 05:00:00+00",QuickLabel,0,f,0,1968,18,131794520187237,,"2017-02-14 01:54:48.876219+00",,,
1219467,893048,"2016-11-18 05:00:00+00",BioTelemetryInc,21,f,21,37,1,1475757182724156,,"2017-02-14 01:58:46.062981+00",,,
1219553,893064,"2016-11-18 05:00:00+00",avxcorporation,67,f,67,111,4,841203462589968,,"2017-02-14 04:11:40.145866+00",,,
1219607,893049,"2016-11-18 05:00:00+00",BlueBirdCorporation,3455,f,0,33128,494,124592257623364,,"2017-02-14 01:59:22.735938+00",,,
1219610,893063,"2016-11-18 05:00:00+00",AvistaUtilities,587,f,0,18519,372,121248434594972,,"2017-02-14 04:11:13.341396+00",,,
1219763,893053,"2016-11-18 05:00:00+00",WrightMedical,0,f,0,1738,38,143000249044963,,"2017-02-14 03:53:19.705181+00",,,
1219924,893054,"2016-11-18 05:00:00+00",Agilent.Tech,2724,f,2724,168415,19237,101356773282026,,"2017-02-14 03:56:44.751492+00",,,
1219975,893055,"2016-11-18 05:00:00+00",ABinsights,2,f,2,2880,41,152192331486677,,"2017-02-14 03:57:13.719296+00",,,
1220004,893070,"2016-11-18 05:00:00+00",AlconEyeCare,441,f,0,7334,122,97722067539,,"2017-02-14 06:59:51.227057+00",,,
1220145,893056,"2016-11-18 05:00:00+00",aldiadallas,360,f,360,26279,3197,87179074225,,"2017-02-14 04:06:05.654388+00",,,
1220167,893069,"2016-11-18 05:00:00+00",ING,251,f,0,38102,1180,250214445053539,,"2017-02-14 05:57:54.799639+00",,,
1220299,893057,"2016-11-18 05:00:00+00",dallasmorningnews,3788,f,0,321442,174396,20946638799,,"2017-02-14 04:06:06.805476+00",,,
1220335,893065,"2016-11-18 05:00:00+00",BancOfCalifornia,192,f,346,2414,21,1381840232037827,,"2017-02-14 04:13:20.59316+00",,,
1220633,893061,"2016-11-18 05:00:00+00",AerojetRdyne,0,f,0,10563,540,535226966511093,,"2017-02-14 04:06:45.206054+00",,,
1220864,894021,"2016-11-19 05:00:00+00",CryoLifeInc,283,f,0,890,35,101851570799,,"2017-02-14 04:40:08.977446+00",,,
1220914,894024,"2016-11-19 05:00:00+00",FarmBureauFinancialServices,318,f,0,7890,1282,90696634577,,"2017-02-14 05:07:40.613808+00",,,
1221281,893974,"2016-11-19 05:00:00+00",AmericanInterContinentalUniversity,1371,f,1371,77728,2360,62409685886,,"2017-02-14 02:03:28.267091+00",,,
1221304,894016,"2016-11-19 05:00:00+00",communitybankna,0,f,0,11573,292,1009837952365813,,"2017-02-14 04:29:14.775056+00",,,
1221781,893982,"2016-11-19 05:00:00+00",CytokineticsInc,33,f,33,62,2,122341271157493,,"2017-02-14 02:15:54.179013+00",,,
1222085,893981,"2016-11-19 05:00:00+00",CentralValleyCommunityBank,56,f,0,276,2,377782822290066,,"2017-02-14 02:14:25.693509+00",,,
1222097,893984,"2016-11-19 05:00:00+00",EagleBankCorp,9,f,9,359,120,495670260462660,,"2017-02-14 02:21:58.451032+00",,,
1222188,893979,"2016-11-19 05:00:00+00",CivistaBank,0,f,0,336,85,1174118315947148,,"2017-02-14 02:05:21.407119+00",,,
